Especie;Familia;Nombre común;Genero;Diámetro;Altura;Copa;Riego;Unidades;Código vía
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;8;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;8;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;5;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.5;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;4;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;3;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;3;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.4;5;3;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;4;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;4;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1.2;5;8;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1.2;5;8;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.3;5;2;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;5;4;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;3;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;4;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.4;5;2;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;4;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;6;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.25;5;2;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.4;5;4;NO RIEGO;1;3010
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.7;5;6;NO RIEGO;1;3763
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0;0;0;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;4;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.5;5;4;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.3;5;2;NO RIEGO;1;3010
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.4;5;5;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;3;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;4;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;5;6;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;5;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;5;5;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.5;5;5;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;5;6;NO RIEGO;1;3763
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.5;5;5;NO RIEGO;1;578
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1.3;7;10;NO RIEGO;1;3450
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1.3;7;8;NO RIEGO;1;3450
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;7;3;NO RIEGO;1;829
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;7;3;NO RIEGO;1;1390
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;7;4;NO RIEGO;1;1390
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1;7;4;NO RIEGO;1;1576
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.6;5;3;NO RIEGO;1;829
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;7;3;NO RIEGO;1;829
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.6;7;4;NO RIEGO;1;829
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;1;7;3;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.94;7;4;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.7;7;4;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.88;7;4;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.38;7;6;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.95;7;6;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.85;7;5;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.85;7;6;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.63;7;5;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.7;7;5;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.82;7;4;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.75;7;3;NO RIEGO;1;120
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.88;7;4;NO RIEGO;1;120
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;7;4;NO RIEGO;1;1635
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;7;4;NO RIEGO;1;3429
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.9;7;5;NO RIEGO;1;1635
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.8;7;4;NO RIEGO;1;829
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;1.2;7;5;NO RIEGO;1;829
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;7;4;NO RIEGO;1;1288
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.7;7;4;NO RIEGO;1;1288
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.4;5;3;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;1.2;7;4;NO RIEGO;1;3763
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.9;7;4;NO RIEGO;1;3763
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.6;7;4;NO RIEGO;1;578
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.18;5;1.5;NO RIEGO;1;280
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.4;7;5;NO RIEGO;1;280
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.35;5;3;NO RIEGO;1;465
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.24;5;3;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.35;5;3;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.28;5;3;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.28;5;3;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.2;5;2;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.28;5;1.5;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.45;5;3;NO RIEGO;1;57
Catalpa_bungei;Bignoniaceae;CATALPA DE BUNGE;CATALPA;0.4;5;4;NO RIEGO;1;57
Araucaria_araucana;Araucariaceae;ARAUCARIA DE NEUQUÃ‰N;ARAUCARIA;0.02;1.5;0.5;GOTEO;1;3456
Calocedrus_decurrens;Cupressaceae;CALOCEDRO (CEDRO DE INCIENSO);CALOCEDRUS;10;2.7;1.7;GOTEO;1;3432
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.05;2.7;1.3;GOTEO;1;3429
Catalpa_bignonioides;Bignoniaceae;CATALPA COMUN;CATALPA;0.05;2.7;1.5;GOTEO;1;3429
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.25;5;2;NO RIEGO;1;3961
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.43;5;4;NO RIEGO;1;3961
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.3;5;4;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.56;5;6;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.5;5;5;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.37;5;3;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.38;5;4;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.25;5;2.5;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;5;0.5;NO RIEGO;1;3962
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.32;5;3;NO RIEGO;1;3959
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.4;5;4;NO RIEGO;1;3959
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.47;5;5;NO RIEGO;1;3961
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.13;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;1;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.13;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.13;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;1;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;1;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;1.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.13;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;1;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.17;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4088
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0;0;0;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0;0;0;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;1;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0;0;0;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;1;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;1.5;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1.5;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1.5;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4087
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.17;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.12;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.13;4;1;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.14;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.17;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.17;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;1;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.17;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.18;4;0.5;NO RIEGO;1;4094
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.15;4;0.5;NO RIEGO;1;4097
Albizia_julibrissin;Leguminosae;ACACIA DE CONSTANTINOPLA;ALBIZIA;0.16;4;0.5;NO RIEGO;1;4097
Cedrus_atlÃ¡ntica;Pinaceae;CEDRO DEL ATLAS;CEDRUS;0.1;5;1.5;ASPERSION;1;3105
Cedrus_atlÃ¡ntica;Pinaceae;CEDRO DEL ATLAS;CEDRUS;0.2;4;2;ASPERSION;1;3105
Cedrus_atlÃ¡ntica;Pinaceae;CEDRO DEL ATLAS;CEDRUS;0.2;4;2;ASPERSION;1;3105
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.1;5;3.5;NO RIEGO;1;3434
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.15;5.5;6;NO RIEGO;1;3434
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;4.5;3;NO RIEGO;1;1635
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;4;3.5;NO RIEGO;1;1635
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;4.5;3;NO RIEGO;1;1635
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.07;3.5;3;NO RIEGO;1;3079
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.07;4;2.5;NO RIEGO;1;3434
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1.5;NO RIEGO;1;3434
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;320;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;40;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.06;5;3;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.06;5;3;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3442
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.06;5;3;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.04;3;1;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.06;5;3;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.06;5;3;GOTEO;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;MANUAL;1;3446
Celtis_australis;Ulmaceae;ALMEZ;CELTIS;0.08;6.5;4;GOTEO;1;3446
